group,subject,unit,area,model,layer,view,rho,rho_null
MTL concept,14,46,amygdala,alexnet,conv5,gap,0.0030114701964978315,-0.0007814597976570678
MTL concept,14,47,amygdala,alexnet,conv5,gap,0.16801467352081978,-0.30176865182004553
MTL concept,14,48,amygdala,alexnet,conv5,gap,0.6684475277341575,-0.5631671051129298
MTL concept,14,49,amygdala,alexnet,conv5,gap,0.23926900964700512,-0.1184999310159035
MTL concept,14,50,amygdala,alexnet,conv5,gap,0.48148944025849183,-0.425682160253728
MTL concept,14,51,amygdala,alexnet,conv5,gap,0.287585547354257,0.3798309203255821
MTL concept,14,52,amygdala,alexnet,conv5,gap,-0.0939856352818493,-0.12151556483023412
MTL concept,14,53,amygdala,alexnet,conv5,gap,0.6781544628501763,-0.5304446834731164
MTL concept,14,55,amygdala,alexnet,conv5,gap,0.4799512200945861,0.5517939234273946
MTL concept,14,56,amygdala,alexnet,conv5,gap,0.43638990723972265,0.534818494061226
MTL concept,14,59,amygdala,alexnet,conv5,gap,0.390583282413064,-0.45781999907305165
MTL concept,14,60,amygdala,alexnet,conv5,gap,0.6312102407409703,-0.5975435733888484
MTL concept,14,61,amygdala,alexnet,conv5,gap,-0.23461532559088677,-0.13176898081714894
MTL concept,14,62,amygdala,alexnet,conv5,gap,0.23529206416623127,0.057419748331241124
MTL concept,14,63,amygdala,alexnet,conv5,gap,0.017573494237409865,-0.11523227552779174
MTL concept,14,68,hippocampus,alexnet,conv5,gap,0.02838143449039953,0.08798645920268686
MTL concept,14,69,hippocampus,alexnet,conv5,gap,0.22419744400377792,0.1952955064493807
MTL concept,15,2,amygdala,alexnet,conv5,gap,0.14168423596884516,-0.2925189354439739
MTL concept,15,8,amygdala,alexnet,conv5,gap,-0.024740857968577324,0.043570885957139566
MTL concept,16,7,amygdala,alexnet,conv5,gap,0.1539662354946679,0.1635319305365014
MTL concept,16,9,amygdala,alexnet,conv5,gap,0.05582131198298816,0.22468431631683877
MTL concept,16,13,amygdala,alexnet,conv5,gap,-0.025274124578916264,0.06580611912238535
MTL concept,16,20,amygdala,alexnet,conv5,gap,0.10258867647895611,-0.03201990965647553
MTL concept,16,21,amygdala,alexnet,conv5,gap,0.2528735842114105,0.2426083086761895
MTL concept,16,24,amygdala,alexnet,conv5,gap,0.5074890458721432,-0.47466837971240633
MTL concept,16,30,amygdala,alexnet,conv5,gap,0.06562518523653939,0.07392544231007053
MTL concept,18,5,hippocampus,alexnet,conv5,gap,0.2077209985461359,-0.1618931193642784
MTL concept,18,13,amygdala,alexnet,conv5,gap,-0.13697305864763976,-0.19131804808943464
MTL concept,18,14,amygdala,alexnet,conv5,gap,0.2731754095673659,0.3381554889424938
MTL concept,18,16,amygdala,alexnet,conv5,gap,-0.13750312627300015,-0.1747053514789096
MTL concept,18,17,amygdala,alexnet,conv5,gap,0.021622349012195768,0.02381607497015973
MTL concept,18,18,amygdala,alexnet,conv5,gap,-0.03797124334372334,0.1016118375139542
MTL concept,18,19,amygdala,alexnet,conv5,gap,-0.14312715683569163,0.10860528978201249
MTL concept,18,20,amygdala,alexnet,conv5,gap,-0.16931355045483262,-0.18453692975498026
MTL concept,18,22,amygdala,alexnet,conv5,gap,-0.15731433547070894,0.12850172078638983
MTL concept,18,23,amygdala,alexnet,conv5,gap,0.15076050550878722,0.09070585438394044
MTL concept,18,24,amygdala,alexnet,conv5,gap,-0.2325815004945496,0.21376900456972886
MTL concept,18,28,amygdala,alexnet,conv5,gap,-0.13760913557970839,0.1428369611696692
MTL concept,18,29,amygdala,alexnet,conv5,gap,0.1546762417961195,0.26593875543315293
MTL concept,18,30,amygdala,alexnet,conv5,gap,-0.133549216674698,-0.15685151450126936
MTL concept,18,37,hippocampus,alexnet,conv5,gap,0.11697730339551456,-0.19554770731710738
MTL concept,21,0,amygdala,alexnet,conv5,gap,-0.08120796658479458,-0.07221788270794954
MTL concept,21,2,hippocampus,alexnet,conv5,gap,0.0819776084628328,0.07835534444309833
MTL concept,21,4,hippocampus,alexnet,conv5,gap,-0.2505852314731888,-0.18334827086623098
MTL concept,21,14,hippocampus,alexnet,conv5,gap,-0.10117722801285933,-0.10328881792562426
MTL non-concept,1,0,hippocampus,alexnet,conv5,gap,0.0567872381038954,0.09357817051785988
MTL non-concept,1,32,amygdala,alexnet,conv5,gap,0.011283178015331723,-0.1658205417443041
MTL non-concept,1,33,amygdala,alexnet,conv5,gap,0.04571068147482305,-0.12676544992728214
MTL non-concept,1,35,amygdala,alexnet,conv5,gap,0.3086385063080001,-0.23794373052363954
MTL non-concept,1,37,amygdala,alexnet,conv5,gap,0.03987276401749886,-0.03978767347387593
MTL non-concept,1,39,hippocampus,alexnet,conv5,gap,0.23337708655445918,0.17519727598460727
MTL non-concept,2,2,hippocampus,alexnet,conv5,gap,-0.01875947088114707,-0.10024463382942649
MTL non-concept,2,3,hippocampus,alexnet,conv5,gap,0.01688849374236975,-0.031025933874497542
MTL non-concept,2,4,hippocampus,alexnet,conv5,gap,-0.09028084560226475,0.0793456293724941
MTL non-concept,2,5,hippocampus,alexnet,conv5,gap,-0.07964469219974972,0.0022488507632543544
MTL non-concept,2,6,hippocampus,alexnet,conv5,gap,-0.14557693499846588,-0.028389040226851913
MTL non-concept,2,7,hippocampus,alexnet,conv5,gap,0.04777043964522058,-0.07162500949526066
MTL non-concept,2,8,hippocampus,alexnet,conv5,gap,0.07789890531284256,0.08041462935840578
MTL non-concept,2,9,hippocampus,alexnet,conv5,gap,-0.07909007486824016,-0.00666485706159322
MTL non-concept,2,10,hippocampus,alexnet,conv5,gap,0.1385243910039064,0.16604686866020063
MTL non-concept,3,33,amygdala,alexnet,conv5,gap,0.1666584847389615,0.2491079253654728
MTL non-concept,3,35,hippocampus,alexnet,conv5,gap,0.14025395435570773,0.10690649248342539
MTL non-concept,3,36,hippocampus,alexnet,conv5,gap,-0.13734032985165953,0.05476878179309267
MTL non-concept,3,37,hippocampus,alexnet,conv5,gap,-0.07570900010190157,-0.10428857890949648
MTL non-concept,3,38,hippocampus,alexnet,conv5,gap,0.15018318042737183,-0.06536506129102272
MTL non-concept,4,1,amygdala,alexnet,conv5,gap,0.024311198467593147,-0.07687667670432927
MTL non-concept,4,3,amygdala,alexnet,conv5,gap,0.21635698247050741,0.12188391714221596
MTL non-concept,4,4,amygdala,alexnet,conv5,gap,0.13299744857387338,0.1686117631132881
MTL non-concept,4,5,amygdala,alexnet,conv5,gap,-0.023401086780247757,0.017908132582782513
MTL non-concept,4,6,amygdala,alexnet,conv5,gap,0.21647466665335566,-0.19364681066805967
MTL non-concept,4,7,amygdala,alexnet,conv5,gap,0.23288775283222243,-0.2121982771854962
MTL non-concept,4,9,amygdala,alexnet,conv5,gap,-0.18107035044193828,-0.044867742451640845
MTL non-concept,4,10,amygdala,alexnet,conv5,gap,0.059816148189236786,-0.08107880054700625
MTL non-concept,4,16,amygdala,alexnet,conv5,gap,-0.017719245048674687,0.18258847070254636
MTL non-concept,4,17,amygdala,alexnet,conv5,gap,-0.05667834209440933,0.11151407384748564
MTL non-concept,4,18,amygdala,alexnet,conv5,gap,-0.11463257389379168,0.003697008126462024
MTL non-concept,4,19,amygdala,alexnet,conv5,gap,0.05966162912207687,-0.12703072528518136
MTL non-concept,4,20,amygdala,alexnet,conv5,gap,0.06256247404160609,0.20795457104179488
MTL non-concept,4,21,amygdala,alexnet,conv5,gap,0.2281213453898676,0.01770383728895503
MTL non-concept,4,22,amygdala,alexnet,conv5,gap,0.09379309417402595,-0.16858514501173857
MTL non-concept,4,24,amygdala,alexnet,conv5,gap,0.14900037835555513,-0.15704888280530027
MTL non-concept,4,27,amygdala,alexnet,conv5,gap,0.1271353415847475,-0.21456719368790275
MTL non-concept,4,28,amygdala,alexnet,conv5,gap,0.2182067805935824,0.09056279166824492
MTL non-concept,4,29,amygdala,alexnet,conv5,gap,0.12017833459081721,0.1298180770963998
MTL non-concept,4,31,amygdala,alexnet,conv5,gap,0.022411883265272072,-0.03458853616924588
MTL non-concept,4,32,amygdala,alexnet,conv5,gap,-0.18041424989386873,0.043070553583290025
MTL non-concept,4,42,amygdala,alexnet,conv5,gap,0.38148913232326087,-0.38265044402025755
MTL non-concept,4,47,amygdala,alexnet,conv5,gap,0.20029620903658132,-0.21701058959977573
MTL non-concept,4,48,amygdala,alexnet,conv5,gap,0.031764294970030346,-0.005323081416992932
MTL non-concept,5,21,amygdala,alexnet,conv5,gap,-0.15861049095567373,-0.04215294065295315
MTL non-concept,5,22,amygdala,alexnet,conv5,gap,0.03858448208011592,0.15083345020657077
MTL non-concept,5,23,amygdala,alexnet,conv5,gap,0.025353724854139885,0.1327598801468769
MTL non-concept,5,24,amygdala,alexnet,conv5,gap,-0.22233906409603793,-0.04292111368672705
MTL non-concept,5,25,hippocampus,alexnet,conv5,gap,0.12908362649624988,0.10633022492584278
MTL non-concept,5,27,hippocampus,alexnet,conv5,gap,0.009859163694024467,0.17172637350608155
MTL non-concept,5,28,hippocampus,alexnet,conv5,gap,-0.10448691668942442,-0.07775416217720363
MTL non-concept,5,30,hippocampus,alexnet,conv5,gap,-0.18449892349097652,0.18374166186123228
MTL non-concept,5,31,hippocampus,alexnet,conv5,gap,0.18085324602281483,-0.01685414975453105
MTL non-concept,5,32,hippocampus,alexnet,conv5,gap,0.028210753721280405,-0.06764749837701706
MTL non-concept,7,13,hippocampus,alexnet,conv5,gap,0.20886494285840732,0.19647843301053508
MTL non-concept,7,14,hippocampus,alexnet,conv5,gap,-0.016925113452653184,0.10758277073801473
MTL non-concept,7,15,hippocampus,alexnet,conv5,gap,0.03863085289376586,-0.037067996666405346
MTL non-concept,7,16,hippocampus,alexnet,conv5,gap,0.2153440075065422,0.10286082309898337
MTL non-concept,7,18,amygdala,alexnet,conv5,gap,-0.05320122065137891,-0.25290854664836143
MTL non-concept,7,19,amygdala,alexnet,conv5,gap,-0.06815548831003886,0.05108742698891819
MTL non-concept,7,22,amygdala,alexnet,conv5,gap,-0.008263139179021918,-0.20336031026791146
MTL non-concept,7,27,amygdala,alexnet,conv5,gap,-0.023306384481120445,-0.04395541227082894
MTL non-concept,7,28,amygdala,alexnet,conv5,gap,0.06872882782137418,0.10666692055187063
MTL non-concept,7,29,amygdala,alexnet,conv5,gap,-0.1845902138039422,-0.2183132517743992
MTL non-concept,7,31,amygdala,alexnet,conv5,gap,0.05240834488110641,-0.21640511075429478
MTL non-concept,7,32,amygdala,alexnet,conv5,gap,-0.05280083313912422,-0.028188675144767528
MTL non-concept,7,33,amygdala,alexnet,conv5,gap,-0.15838754327169396,-0.026373134096952876
MTL non-concept,8,32,hippocampus,alexnet,conv5,gap,-0.049893298401313305,-0.0350569176056117
MTL non-concept,8,33,hippocampus,alexnet,conv5,gap,0.17541566715389956,0.031437600873427875
MTL non-concept,8,35,hippocampus,alexnet,conv5,gap,0.037811242628561385,0.2082241322981609
MTL non-concept,8,36,hippocampus,alexnet,conv5,gap,0.04138556811660205,-0.0061430458247263954
MTL non-concept,8,39,hippocampus,alexnet,conv5,gap,-0.0008895035235536,0.16073799416754353
MTL non-concept,8,40,hippocampus,alexnet,conv5,gap,-0.10464390580485743,-0.08430258722357664
MTL non-concept,8,41,hippocampus,alexnet,conv5,gap,0.1718665855351228,0.2891403253831647
MTL non-concept,8,43,hippocampus,alexnet,conv5,gap,-0.06668481995471039,0.19021753541980188
MTL non-concept,8,44,hippocampus,alexnet,conv5,gap,-0.0006461653602397069,-0.14457072676935045
MTL non-concept,8,46,hippocampus,alexnet,conv5,gap,0.12723438555038008,0.04309921406467092
MTL non-concept,8,48,hippocampus,alexnet,conv5,gap,-0.10594706951287412,0.12652175253742395
MTL non-concept,8,49,hippocampus,alexnet,conv5,gap,-0.07606603492984777,-0.13276541300352393
MTL non-concept,8,50,hippocampus,alexnet,conv5,gap,-0.012175322229815997,-0.08521339319123791
MTL non-concept,8,52,amygdala,alexnet,conv5,gap,-0.18132272088969784,-0.0687051177765452
MTL non-concept,8,53,amygdala,alexnet,conv5,gap,-0.07044346734175848,0.023399569150089245
MTL non-concept,8,54,amygdala,alexnet,conv5,gap,-0.17714513649076127,-0.09419920849383348
MTL non-concept,8,55,amygdala,alexnet,conv5,gap,0.017729378324220092,0.09856728168663703
MTL non-concept,8,56,amygdala,alexnet,conv5,gap,0.1473200811617756,-0.0033092554878985567
MTL non-concept,8,57,amygdala,alexnet,conv5,gap,-0.10431190547775193,0.35458689913794733
MTL non-concept,9,18,amygdala,alexnet,conv5,gap,-0.18264878842619034,-0.12681563397015708
MTL non-concept,9,19,amygdala,alexnet,conv5,gap,-0.021449211307729636,0.11167401872149388
MTL non-concept,9,20,amygdala,alexnet,conv5,gap,-0.10776255931927563,-0.1663415461777995
MTL non-concept,9,21,amygdala,alexnet,conv5,gap,-0.0020689636649141043,0.06213736442370424
MTL non-concept,9,22,amygdala,alexnet,conv5,gap,-0.2292259729855997,0.19950591721490626
MTL non-concept,9,23,amygdala,alexnet,conv5,gap,0.17008026573125568,-0.05594543859622711
MTL non-concept,9,24,amygdala,alexnet,conv5,gap,-0.1577714706890112,0.05964997122589016
MTL non-concept,9,26,amygdala,alexnet,conv5,gap,-0.03000407221377701,0.02381305008380342
MTL non-concept,9,27,amygdala,alexnet,conv5,gap,-0.1643461583667267,0.036259726470667275
MTL non-concept,9,28,hippocampus,alexnet,conv5,gap,0.2254810738257119,-0.2386334322594734
MTL non-concept,9,29,hippocampus,alexnet,conv5,gap,-0.13663353183293497,-0.014502391436302471
MTL non-concept,9,30,hippocampus,alexnet,conv5,gap,-0.13803345428318348,-0.15117368585803415
MTL non-concept,9,31,hippocampus,alexnet,conv5,gap,0.08263515623049461,0.27288922472128174
MTL non-concept,9,52,amygdala,alexnet,conv5,gap,-0.2674004075472426,0.35234177379839415
MTL non-concept,10,22,amygdala,alexnet,conv5,gap,-0.03818165972553723,-0.05149151459606861
MTL non-concept,10,23,amygdala,alexnet,conv5,gap,0.1328711803334935,0.13687733669329455
MTL non-concept,10,24,amygdala,alexnet,conv5,gap,0.13345274607877305,0.11829040818201536
MTL non-concept,10,25,amygdala,alexnet,conv5,gap,0.04165869124878876,0.17069609084430887
MTL non-concept,10,26,amygdala,alexnet,conv5,gap,-0.022162517905722365,0.011241290032714919
MTL non-concept,10,27,amygdala,alexnet,conv5,gap,0.11430977189848913,0.2343579313296869
MTL non-concept,10,28,amygdala,alexnet,conv5,gap,-0.1822790563402913,-0.18656875493551614
MTL non-concept,10,29,amygdala,alexnet,conv5,gap,-0.08585595418279868,-0.0710590202861117
MTL non-concept,10,30,amygdala,alexnet,conv5,gap,0.01789500202759514,-0.06657771063145211
MTL non-concept,10,31,amygdala,alexnet,conv5,gap,-0.015346229208502636,-0.022227596480764705
MTL non-concept,10,32,amygdala,alexnet,conv5,gap,0.029803072601553276,-0.002269926475421872
MTL non-concept,10,33,amygdala,alexnet,conv5,gap,0.1550521596480018,0.20682836519415737
MTL non-concept,10,34,hippocampus,alexnet,conv5,gap,0.16682631338682505,0.084115584600579
MTL non-concept,10,35,hippocampus,alexnet,conv5,gap,-0.08666480147822037,-0.03136512646091323
MTL non-concept,10,36,hippocampus,alexnet,conv5,gap,-0.03733599877924242,0.07074689180429355
MTL non-concept,10,37,hippocampus,alexnet,conv5,gap,-0.12468509948624709,0.09731765570176738
MTL non-concept,10,38,hippocampus,alexnet,conv5,gap,-0.1500493795478912,-0.030065365678447857
MTL non-concept,10,39,hippocampus,alexnet,conv5,gap,-0.0068963663751611835,-0.1183192188813378
MTL non-concept,10,40,hippocampus,alexnet,conv5,gap,-0.00917578786590691,0.12331077246681874
MTL non-concept,10,41,hippocampus,alexnet,conv5,gap,-0.011252132534319023,0.13474775858950966
MTL non-concept,10,42,hippocampus,alexnet,conv5,gap,-0.22947195830848194,0.21628967327072818
MTL non-concept,10,43,hippocampus,alexnet,conv5,gap,-0.08136553816063194,0.05478805900078619
MTL non-concept,10,44,hippocampus,alexnet,conv5,gap,-0.06881167820252547,0.029976826208836255
MTL non-concept,10,45,hippocampus,alexnet,conv5,gap,0.12822024328908252,0.056789036212988725
MTL non-concept,10,62,amygdala,alexnet,conv5,gap,-0.01817805504617339,0.010996872779647565
MTL non-concept,10,63,amygdala,alexnet,conv5,gap,0.06724105388527066,-0.10711166386628249
MTL non-concept,10,65,amygdala,alexnet,conv5,gap,-0.036498332481666354,0.0047100071737731985
MTL non-concept,10,66,amygdala,alexnet,conv5,gap,0.05569854670227777,0.07874778829266034
MTL non-concept,10,68,amygdala,alexnet,conv5,gap,-0.09936153903332871,0.10647137109789577
MTL non-concept,10,69,amygdala,alexnet,conv5,gap,-0.08123267908414657,-0.15403593569730215
MTL non-concept,11,0,hippocampus,alexnet,conv5,gap,-0.06942866500143563,-0.1262637626325636
MTL non-concept,11,1,hippocampus,alexnet,conv5,gap,0.16307660229768292,-0.10309033489396202
MTL non-concept,11,2,hippocampus,alexnet,conv5,gap,0.05590580164141816,0.013045725179173111
MTL non-concept,11,3,hippocampus,alexnet,conv5,gap,-0.028487137741990156,-0.021396082133392696
MTL non-concept,11,4,hippocampus,alexnet,conv5,gap,0.03542285444116386,-0.1616483108294422
MTL non-concept,11,8,hippocampus,alexnet,conv5,gap,-0.00554500604066835,0.15563875310214673
MTL non-concept,11,9,hippocampus,alexnet,conv5,gap,0.08201853687297675,0.12529625789779172
MTL non-concept,11,10,hippocampus,alexnet,conv5,gap,0.1281042450486178,-0.1779801272218054
MTL non-concept,11,14,hippocampus,alexnet,conv5,gap,0.07649362835045843,-0.09755691319335766
MTL non-concept,11,15,hippocampus,alexnet,conv5,gap,0.1666088310971385,-0.1039437814285094
MTL non-concept,11,19,hippocampus,alexnet,conv5,gap,0.0501422235046197,0.12985295813211944
MTL non-concept,11,20,hippocampus,alexnet,conv5,gap,0.0021488960274012696,0.02300524417602414
MTL non-concept,11,21,amygdala,alexnet,conv5,gap,0.21612688866786048,0.14387827562066768
MTL non-concept,11,22,amygdala,alexnet,conv5,gap,-0.019581999084097766,-0.007355650398939519
MTL non-concept,11,23,amygdala,alexnet,conv5,gap,-0.07556303327315368,0.044555529413233236
MTL non-concept,11,24,amygdala,alexnet,conv5,gap,-0.07222140412192019,-0.09621143903564587
MTL non-concept,11,26,amygdala,alexnet,conv5,gap,-0.022551043699241595,0.007984134136998474
MTL non-concept,11,27,amygdala,alexnet,conv5,gap,0.04397595684558329,-0.04116125669514016
MTL non-concept,11,29,amygdala,alexnet,conv5,gap,0.01438135953137251,-0.06010063405239429
MTL non-concept,11,30,amygdala,alexnet,conv5,gap,0.03630498509891874,0.06983474548561992
MTL non-concept,11,32,amygdala,alexnet,conv5,gap,-0.058379836823339706,0.021488235576678713
MTL non-concept,11,33,amygdala,alexnet,conv5,gap,-0.2893076649262308,0.3071647283034183
MTL non-concept,11,35,amygdala,alexnet,conv5,gap,0.16378004750302635,0.18123362657629066
MTL non-concept,11,61,hippocampus,alexnet,conv5,gap,0.025854852885817646,0.07953230032103423
MTL non-concept,11,62,hippocampus,alexnet,conv5,gap,0.08190881977602868,0.14326364234801112
MTL non-concept,11,63,hippocampus,alexnet,conv5,gap,0.0792893762429863,0.11624724926828554
MTL non-concept,11,64,hippocampus,alexnet,conv5,gap,0.2271685037150707,-0.14365433516242734
MTL non-concept,11,66,hippocampus,alexnet,conv5,gap,-0.12077489491303042,-0.08032138948047295
MTL non-concept,11,67,hippocampus,alexnet,conv5,gap,0.03018558952669932,0.006006575993508465
MTL non-concept,11,69,amygdala,alexnet,conv5,gap,-0.1809960609969064,-0.10072286630838634
MTL non-concept,11,70,amygdala,alexnet,conv5,gap,-0.12926393410208092,0.10625765943294399
MTL non-concept,11,71,amygdala,alexnet,conv5,gap,0.002574156013147268,-0.023402358510952095
MTL non-concept,12,16,amygdala,alexnet,conv5,gap,0.16999519582164885,0.10236162735678284
MTL non-concept,12,17,amygdala,alexnet,conv5,gap,-0.12217413194811422,0.12562979825548978
MTL non-concept,13,21,amygdala,alexnet,conv5,gap,0.22051401387999417,-0.29192815163659375
MTL non-concept,13,22,amygdala,alexnet,conv5,gap,0.08445239752360693,-0.055255210711265774
MTL non-concept,13,23,amygdala,alexnet,conv5,gap,0.23078919563944755,-0.16788591239908646
