cell_a,cell_b,n_common,same_pref,same_category,pref_a,pref_b,rho,both_pref_shared
13-33,18-20,30,False,True,img_0008,img_0055,-0.24798613050189963,False
13-33,18-22,29,False,True,img_0008,img_0006,-0.2601071358551854,True
13-33,18-23,29,False,True,img_0008,img_0005,0.10308128547999658,True
13-33,18-24,30,False,True,img_0008,img_0055,-0.21996619814010498,False
13-33,18-28,30,False,True,img_0008,img_0055,-0.25035210440790484,False
13-33,18-29,30,False,False,img_0008,img_0301,0.10190085076770089,False
13-33,18-30,30,False,True,img_0008,img_0055,-0.2790897458067989,False
13-33,18-37,30,False,True,img_0008,img_0055,-0.037604220431115706,False
13-35,14-14,56,False,False,img_0010,img_0261,-0.08244295176259786,True
13-35,14-15,56,False,False,img_0010,img_0017,0.2585617208223366,True
13-35,14-16,56,False,True,img_0010,img_0015,0.08496068275017091,True
13-35,14-17,56,False,True,img_0010,img_0255,-0.02314716511640012,True
13-35,14-18,56,False,True,img_0010,img_0006,0.23708804401126868,True
13-35,14-19,56,False,False,img_0010,img_0265,0.06906058348939205,True
13-35,14-45,56,False,True,img_0010,img_0020,0.0015798511913590208,True
13-35,14-46,56,False,False,img_0010,img_0017,-0.2892495279954161,True
13-35,14-47,56,False,True,img_0010,img_0003,0.017026522155964636,True
13-35,14-48,56,False,False,img_0010,img_0017,0.15414788498169035,True
13-35,14-49,56,False,True,img_0010,img_0001,0.1935185694283723,True
13-35,14-50,56,False,True,img_0010,img_0002,0.3653669440102465,True
13-35,14-51,56,False,True,img_0010,img_0006,0.11406473824944692,True
13-35,14-52,56,False,True,img_0010,img_0002,0.13219697761640625,True
13-35,14-53,56,False,True,img_0010,img_0022,0.14821289658579329,True
13-35,14-55,56,False,True,img_0010,img_0023,-0.00436622947852155,True
13-35,14-56,56,False,True,img_0010,img_0002,0.029656457624069845,True
13-35,14-59,56,False,True,img_0010,img_0062,0.21435305085314754,True
13-35,14-60,56,False,True,img_0010,img_0003,0.14527647922050463,True
13-35,14-61,56,False,False,img_0010,img_0258,-0.17739637308450082,True
13-35,14-62,56,False,True,img_0010,img_0062,0.10903088834823506,True
13-35,14-63,56,False,False,img_0010,img_0262,-0.04636183782481741,True
13-35,14-68,56,False,False,img_0010,img_0017,0.13188841461050618,True
13-35,14-69,56,False,True,img_0010,img_0059,-0.06985949871056785,True
13-35,15-2,36,False,False,img_0010,img_0048,-0.059494186804406685,False
13-35,15-8,35,False,False,img_0010,img_0024,-0.301123990498312,True
13-35,16-7,32,False,True,img_0010,img_0020,-0.4207216561429433,True
13-35,16-9,32,False,False,img_0010,img_0035,0.13864126846197447,True
13-35,16-13,32,False,False,img_0010,img_0026,-0.10899956213462067,True
13-35,16-20,32,False,True,img_0010,img_0022,0.012076032792724383,True
13-35,16-21,33,False,False,img_0010,img_0043,0.18240724796085533,False
13-35,16-24,32,False,True,img_0010,img_0234,0.30705627598409213,True
13-35,16-30,32,False,True,img_0010,img_0004,-0.29097495820672375,True
13-35,18-5,30,False,True,img_0010,img_0312,-0.19910765197350738,False
13-35,18-13,30,False,True,img_0010,img_0055,-0.06716493508778054,False
13-35,18-14,30,False,True,img_0010,img_0312,-0.05363351824335571,False
13-35,18-16,30,False,True,img_0010,img_0055,-0.07117598682332792,False
13-35,18-17,29,False,True,img_0010,img_0060,0.02100423409269448,True
13-35,18-18,30,False,True,img_0010,img_0025,-0.12675701381334858,False
13-35,18-19,30,False,False,img_0010,img_0072,0.009698996896604362,False
13-35,18-20,30,False,True,img_0010,img_0055,-0.06777522425441629,False
13-35,18-22,29,False,True,img_0010,img_0006,-0.1097924377648153,True
13-35,18-23,29,False,True,img_0010,img_0005,0.0689271585771747,True
13-35,18-24,30,False,True,img_0010,img_0055,-0.06438804011478884,False
13-35,18-28,30,False,True,img_0010,img_0055,-0.09261620492249385,False
13-35,18-29,30,False,False,img_0010,img_0301,0.11271839507581524,False
13-35,18-30,30,False,True,img_0010,img_0055,-0.12691319620116728,False
13-35,18-37,30,False,True,img_0010,img_0055,0.06474079314241159,False
13-37,14-14,56,False,False,img_0056,img_0261,-0.12860394266257785,True
13-37,14-15,56,False,True,img_0056,img_0017,0.0739570652609714,True
13-37,14-16,56,False,False,img_0056,img_0015,-0.04846347832235187,True
13-37,14-17,56,False,False,img_0056,img_0255,-0.0360473714486191,True
13-37,14-18,56,False,False,img_0056,img_0006,0.019097205389971502,True
13-37,14-19,56,False,False,img_0056,img_0265,0.2576811978784589,True
13-37,14-45,56,False,False,img_0056,img_0020,-0.024317952459635372,True
13-37,14-46,56,False,True,img_0056,img_0017,0.02981185170733582,True
13-37,14-47,56,False,False,img_0056,img_0003,-0.22779349546750507,True
13-37,14-48,56,False,True,img_0056,img_0017,0.04719112056207384,True
13-37,14-49,56,False,False,img_0056,img_0001,0.042526428805908165,True
13-37,14-50,56,False,False,img_0056,img_0002,0.09026360886409927,True
13-37,14-51,56,False,False,img_0056,img_0006,0.08588147287906474,True
13-37,14-52,56,False,False,img_0056,img_0002,0.2574254567831139,True
13-37,14-53,56,False,False,img_0056,img_0022,0.10961505404060469,True
13-37,14-55,56,False,False,img_0056,img_0023,0.29683772485094434,True
13-37,14-56,56,False,False,img_0056,img_0002,-0.07905081993915336,True
13-37,14-59,56,False,False,img_0056,img_0062,0.16974965962361363,True
13-37,14-60,56,False,False,img_0056,img_0003,0.0615769315566236,True
13-37,14-61,56,False,False,img_0056,img_0258,-0.024455205889959666,True
13-37,14-62,56,False,False,img_0056,img_0062,0.11345752800492019,True
13-37,14-63,56,False,False,img_0056,img_0262,-0.04297353676382551,True
13-37,14-68,56,False,True,img_0056,img_0017,0.058219565317849574,True
13-37,14-69,56,False,False,img_0056,img_0059,0.2540048813139528,True
13-37,15-2,36,False,True,img_0056,img_0048,-0.1923681108188727,False
13-37,15-8,35,False,False,img_0056,img_0024,0.40882233652414696,True
13-37,16-7,33,False,False,img_0056,img_0020,0.2620425539711875,False
13-37,16-9,33,False,False,img_0056,img_0035,-0.040743967313739325,False
13-37,16-13,33,False,False,img_0056,img_0026,-0.19153301097226638,False
13-37,16-20,33,False,False,img_0056,img_0022,0.16873463363071475,False
13-37,16-21,34,False,False,img_0056,img_0043,0.05522467242714178,False
13-37,16-24,33,False,False,img_0056,img_0234,0.13416187377319244,False
13-37,16-30,33,False,False,img_0056,img_0004,-0.02287308485880103,False
13-37,18-5,30,False,False,img_0056,img_0312,-0.23963546840305572,False
13-37,18-13,30,False,False,img_0056,img_0055,0.23018310161523275,False
13-37,18-14,30,False,False,img_0056,img_0312,0.0892188939941969,False
13-37,18-16,30,False,False,img_0056,img_0055,0.21381754578458415,False
13-37,18-17,29,False,False,img_0056,img_0060,0.37253194402507067,True
13-37,18-18,30,False,False,img_0056,img_0025,-0.07337703961934275,False
13-37,18-19,30,False,False,img_0056,img_0072,-0.3785313964967295,False
13-37,18-20,30,False,False,img_0056,img_0055,0.28637119004887746,False
13-37,18-22,29,False,False,img_0056,img_0006,0.2326582550474339,True
13-37,18-23,29,False,False,img_0056,img_0005,-0.037113747206714925,True
13-37,18-24,30,False,False,img_0056,img_0055,0.3288934427844705,False
13-37,18-28,30,False,False,img_0056,img_0055,0.31504829102488524,False
13-37,18-29,30,False,False,img_0056,img_0301,-0.045767760705153177,False
13-37,18-30,30,False,False,img_0056,img_0055,0.10095373044581714,False
13-37,18-37,30,False,False,img_0056,img_0055,0.0740693573911873,False
13-46,14-14,56,False,False,img_0054,img_0261,-0.005706660941382398,True
13-46,14-15,56,False,False,img_0054,img_0017,-0.042564293546041576,True
13-46,14-16,56,False,True,img_0054,img_0015,0.0979340930254438,True
13-46,14-17,56,False,True,img_0054,img_0255,-0.105693183069088,True
13-46,14-18,56,False,True,img_0054,img_0006,0.13669862200118504,True
13-46,14-19,56,False,False,img_0054,img_0265,0.15215309839071023,True
13-46,14-45,56,False,True,img_0054,img_0020,0.2149711494448803,True
13-46,14-46,56,False,False,img_0054,img_0017,0.09767850804257593,True
13-46,14-47,56,False,True,img_0054,img_0003,-0.002238366373228497,True
13-46,14-48,56,False,False,img_0054,img_0017,0.04014589483557052,True
13-46,14-49,56,False,True,img_0054,img_0001,0.0014118926922406271,True
13-46,14-50,56,False,True,img_0054,img_0002,-0.007736698653268465,True
13-46,14-51,56,False,True,img_0054,img_0006,0.033812430889753366,True
13-46,14-52,56,False,True,img_0054,img_0002,-0.10594759753807918,True
13-46,14-53,56,False,True,img_0054,img_0022,0.12281736753595533,True
13-46,14-55,56,False,True,img_0054,img_0023,0.14294642491748344,True
13-46,14-56,56,False,True,img_0054,img_0002,0.21012231734294395,True
13-46,14-59,56,False,True,img_0054,img_0062,0.03541946220444727,True
13-46,14-60,56,False,True,img_0054,img_0003,-0.02033501041460477,True
13-46,14-61,56,False,False,img_0054,img_0258,0.34466957074229837,True
13-46,14-62,56,False,True,img_0054,img_0062,0.1366970553141383,True
13-46,14-63,56,False,False,img_0054,img_0262,-0.027851833015228915,True
13-46,14-68,56,False,False,img_0054,img_0017,-0.021428674765279283,True
13-46,14-69,56,False,True,img_0054,img_0059,0.04697922556693596,True
13-46,15-2,36,False,False,img_0054,img_0048,0.14176899758200953,False
13-46,15-8,35,False,False,img_0054,img_0024,0.10642811709631665,True
13-46,16-7,33,False,True,img_0054,img_0020,0.19072266902997415,False
13-46,16-9,33,False,False,img_0054,img_0035,-0.2092426609818805,False
13-46,16-13,33,False,False,img_0054,img_0026,0.15971638857945025,False
13-46,16-20,33,False,True,img_0054,img_0022,-0.19372262259910586,False
13-46,16-21,34,False,False,img_0054,img_0043,0.0002313030756889037,False
13-46,16-24,33,False,True,img_0054,img_0234,-0.1444689462245903,False
13-46,16-30,33,False,True,img_0054,img_0004,-0.05110445892640422,False
13-46,18-5,30,False,True,img_0054,img_0312,0.1901337335379832,False
13-46,18-13,30,False,True,img_0054,img_0055,0.21419738414402464,False
13-46,18-14,30,False,True,img_0054,img_0312,0.16286727323518016,False
13-46,18-16,30,False,True,img_0054,img_0055,0.18358004922702525,False
13-46,18-17,29,False,True,img_0054,img_0060,-0.24855183452716542,True
13-46,18-18,30,False,True,img_0054,img_0025,-0.04284394405897791,False
13-46,18-19,30,False,False,img_0054,img_0072,0.12806577713388398,False
13-46,18-20,30,False,True,img_0054,img_0055,0.40142866503987173,False
13-46,18-22,29,False,True,img_0054,img_0006,0.12300773036601562,True
13-46,18-23,29,False,True,img_0054,img_0005,-0.1416284572785285,True
13-46,18-24,30,False,True,img_0054,img_0055,0.19275136482555685,False
13-46,18-28,30,False,True,img_0054,img_0055,0.20933229973495696,False
13-46,18-29,30,False,False,img_0054,img_0301,-0.17558818001233228,False
13-46,18-30,30,False,True,img_0054,img_0055,0.2557439351458379,False
13-46,18-37,30,False,True,img_0054,img_0055,0.014692631312843981,False
13-75,14-14,56,False,False,img_0015,img_0261,-0.3154750590477767,True
13-75,14-15,56,False,False,img_0015,img_0017,0.20765029745430755,True
13-75,14-16,57,True,True,img_0015,img_0015,-0.044536370186842436,True
13-75,14-17,56,False,True,img_0015,img_0255,0.13987552059101976,True
13-75,14-18,56,False,True,img_0015,img_0006,0.0083226433204325,True
13-75,14-19,56,False,False,img_0015,img_0265,0.08122589758720386,True
13-75,14-45,56,False,True,img_0015,img_0020,0.3244690779667187,True
13-75,14-46,56,False,False,img_0015,img_0017,-0.025111648485466303,True
13-75,14-47,56,False,True,img_0015,img_0003,0.021500222325392473,True
13-75,14-48,56,False,False,img_0015,img_0017,0.702687905384559,True
13-75,14-49,56,False,True,img_0015,img_0001,0.2991322900606452,True
13-75,14-50,56,False,True,img_0015,img_0002,0.5940228030624208,True
13-75,14-51,56,False,True,img_0015,img_0006,0.2608944414420032,True
13-75,14-52,56,False,True,img_0015,img_0002,-0.00013871817276866214,True
13-75,14-53,56,False,True,img_0015,img_0022,0.5847217214639037,True
13-75,14-55,56,False,True,img_0015,img_0023,0.5702017193876263,True
13-75,14-56,56,False,True,img_0015,img_0002,0.5173134153700955,True
13-75,14-59,56,False,True,img_0015,img_0062,0.3565387193875732,True
13-75,14-60,56,False,True,img_0015,img_0003,0.47802871929774116,True
13-75,14-61,56,False,False,img_0015,img_0258,0.1281076033839499,True
13-75,14-62,56,False,True,img_0015,img_0062,0.15119843632573182,True
13-75,14-63,56,False,False,img_0015,img_0262,0.22086911382338043,True
13-75,14-68,56,False,False,img_0015,img_0017,0.1368638461189887,True
13-75,14-69,56,False,True,img_0015,img_0059,0.35659759113190087,True
13-75,15-2,36,False,False,img_0015,img_0048,-0.3856981487400353,False
13-75,15-8,35,False,False,img_0015,img_0024,0.07308737405337581,True
13-75,16-7,32,False,True,img_0015,img_0020,0.34763271993717576,True
13-75,16-9,32,False,False,img_0015,img_0035,-0.09181997860049734,True
13-75,16-13,32,False,False,img_0015,img_0026,-0.047533803737312925,True
13-75,16-20,32,False,True,img_0015,img_0022,-0.011151150590453239,True
13-75,16-21,33,False,False,img_0015,img_0043,0.10027792910667627,False
13-75,16-24,32,False,True,img_0015,img_0234,0.17191670081556962,True
13-75,16-30,32,False,True,img_0015,img_0004,0.05393174108204485,True
13-75,18-5,30,False,True,img_0015,img_0312,0.09578503481865072,False
13-75,18-13,30,False,True,img_0015,img_0055,-0.1794594651503004,False
13-75,18-14,30,False,True,img_0015,img_0312,0.22648313450928395,False
13-75,18-16,30,False,True,img_0015,img_0055,-0.03631607715202192,False
13-75,18-17,29,False,True,img_0015,img_0060,-0.025546604395483875,True
13-75,18-18,30,False,True,img_0015,img_0025,0.15058166183689012,False
13-75,18-19,30,False,False,img_0015,img_0072,-0.18731892132828173,False
13-75,18-20,30,False,True,img_0015,img_0055,-0.0033270998385261006,False
13-75,18-22,29,False,True,img_0015,img_0006,0.06876250907298935,True
13-75,18-23,29,False,True,img_0015,img_0005,0.13476694535787803,True
13-75,18-24,30,False,True,img_0015,img_0055,0.05614830911991723,False
13-75,18-28,30,False,True,img_0015,img_0055,-0.06367295789536684,False
13-75,18-29,30,False,False,img_0015,img_0301,0.06295595265240939,False
13-75,18-30,30,False,True,img_0015,img_0055,0.059920795925199645,False
13-75,18-37,30,False,True,img_0015,img_0055,0.3195446705493493,False
13-77,14-14,56,False,False,img_0017,img_0261,-0.3142563572870185,True
13-77,14-15,57,True,True,img_0017,img_0017,0.1348268795819866,True
13-77,14-16,56,False,False,img_0017,img_0015,-0.02196040594535768,True
13-77,14-17,56,False,False,img_0017,img_0255,0.11208423177980159,True
13-77,14-18,56,False,False,img_0017,img_0006,0.007134558035789493,True
13-77,14-19,56,False,False,img_0017,img_0265,0.014165525572983501,True
13-77,14-45,56,False,False,img_0017,img_0020,0.3188795446228514,True
13-77,14-46,57,True,True,img_0017,img_0017,-0.027684342145406816,True
13-77,14-47,56,False,False,img_0017,img_0003,0.15467160741730893,True
13-77,14-48,57,True,True,img_0017,img_0017,0.74062903943558,True
13-77,14-49,56,False,False,img_0017,img_0001,0.32593674096408226,True
13-77,14-50,56,False,False,img_0017,img_0002,0.545099394665764,True
13-77,14-51,56,False,False,img_0017,img_0006,0.21639351834172535,True
13-77,14-52,56,False,False,img_0017,img_0002,0.005121313035863832,True
13-77,14-53,56,False,False,img_0017,img_0022,0.5636456911640993,True
13-77,14-55,56,False,False,img_0017,img_0023,0.39885525637026353,True
13-77,14-56,56,False,False,img_0017,img_0002,0.47796799228009157,True
13-77,14-59,56,False,False,img_0017,img_0062,0.3147481313649173,True
13-77,14-60,56,False,False,img_0017,img_0003,0.4893098601251747,True
13-77,14-61,56,False,False,img_0017,img_0258,0.13530733506153442,True
13-77,14-62,56,False,False,img_0017,img_0062,0.13106817298840823,True
13-77,14-63,56,False,False,img_0017,img_0262,0.15523427777646248,True
13-77,14-68,57,True,True,img_0017,img_0017,0.17879161665435442,True
13-77,14-69,56,False,False,img_0017,img_0059,0.35052722670324726,True
13-77,15-2,36,False,True,img_0017,img_0048,-0.22433080422422494,False
13-77,15-8,35,False,False,img_0017,img_0024,0.03515412889715054,True
13-77,16-7,32,False,False,img_0017,img_0020,0.18423571890122023,True
13-77,16-9,32,False,False,img_0017,img_0035,-0.05273314589770949,True
13-77,16-13,32,False,False,img_0017,img_0026,-0.01530276313096624,True
13-77,16-20,32,False,False,img_0017,img_0022,-0.07879525871972648,True
13-77,16-21,33,False,False,img_0017,img_0043,-0.011591858500808867,False
13-77,16-24,32,False,False,img_0017,img_0234,0.26444392245249415,True
13-77,16-30,32,False,False,img_0017,img_0004,-0.040611811937429285,True
13-77,18-5,30,False,False,img_0017,img_0312,-0.04203368433722154,False
13-77,18-13,30,False,False,img_0017,img_0055,-0.14982100964336104,False
13-77,18-14,30,False,False,img_0017,img_0312,0.04272240095147775,False
13-77,18-16,30,False,False,img_0017,img_0055,0.129086801848919,False
13-77,18-17,29,False,False,img_0017,img_0060,0.05064550583699034,True
13-77,18-18,30,False,False,img_0017,img_0025,0.2147128982998236,False
13-77,18-19,30,False,False,img_0017,img_0072,0.14842879798080472,False
13-77,18-20,30,False,False,img_0017,img_0055,0.024712979899105425,False
13-77,18-22,29,False,False,img_0017,img_0006,-0.07608065185939579,True
13-77,18-23,29,False,False,img_0017,img_0005,0.20944695725376622,True
13-77,18-24,30,False,False,img_0017,img_0055,0.06196722322311106,False
13-77,18-28,30,False,False,img_0017,img_0055,0.05938880159598231,False
13-77,18-29,30,False,False,img_0017,img_0301,0.09696685624467154,False
13-77,18-30,30,False,False,img_0017,img_0055,0.06852913889038488,False
