criterion,family,depth,view,layer_small,layer_large,unit_of_inference,small,large
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,7-26,0.20537363220544178,0.2286196634097979
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,7-30,0.3656835439701423,0.3423995663856386
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,8-34,0.12406759327158917,-0.007461179615084068
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,8-37,0.2547387092324237,0.3501593645914754
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,8-38,-0.051955933111411244,-0.08256180344782452
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,8-42,-0.08328294500312079,0.07137384719608218
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,8-45,0.03796269121448099,-0.060070613409524125
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,10-64,-0.1032186445959617,-0.01715657825101306
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,10-67,-0.023559692086257154,-0.01516368950692145
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,10-70,0.0692315738231187,0.04592386676465107
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,10-71,0.0019171372506836223,0.05103116655438116
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,11-6,0.023275589392584214,0.06846817099955115
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,11-11,0.4104443011003554,0.2926882654606965
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,11-12,0.209738387842654,0.1585062333271075
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,11-13,-0.04567501756509255,-0.09359207366363143
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,11-17,-0.12756742593251527,-0.27092214572297413
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,11-18,0.1991216915136485,0.2567605811487443
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,11-25,-0.00758318420852963,-0.007128193156017852
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,11-28,0.06966265194927199,0.1081885955291181
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,11-31,-0.05097091392954711,-0.018435202987024793
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,11-34,-0.06338094816209341,-0.03767982205330195
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,11-65,0.08560011024922155,0.05752408714877934
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,11-68,-0.13813495689947017,-0.10617382283520742
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,12-14,0.1257356557134122,0.09380888668986813
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,12-15,0.4745893579606476,0.32540322500171365
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-17,0.04893312332536511,0.003354693506326577
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-18,0.0509477662393226,-0.024212799796905795
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-19,0.43072695133425526,0.37823020208426067
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-20,0.09577574386624409,0.046549509794985816
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-25,-0.06277048708746177,-0.14050089131675872
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-26,-0.005834760708386481,-0.036048673767900816
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-28,-0.11524147815190736,-0.1693182868156674
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-30,-0.02619437955354721,0.16488245114325842
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-31,0.057184501170823375,0.0281347745760451
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-32,0.26063691090253666,0.1987093987323523
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-33,0.13776656536334844,0.13943554357810267
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-35,0.14327502386567056,0.0952729746944165
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-37,0.13624465873003794,0.16335892554059672
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-46,0.209714004956365,0.14735701459373568
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-75,0.6451662660646988,0.623598573970995
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-77,0.7783277560918599,0.715305877588888
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-78,0.40449884908544936,0.3172931652189839
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-80,0.12472222246348176,0.16872095812627474
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-82,0.34052920970960504,0.3655707286628952
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-83,0.5761337959026475,0.5757810043554912
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-84,0.5013178413543109,0.3942633520747499
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-85,0.6865850666444937,0.6262004607024092
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-86,0.6761635669366971,0.5921666823060432
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-88,0.4125349964695932,0.4425356988723938
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-89,0.41893705303561224,0.35024624225950696
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-90,0.6407607708410143,0.7055406479922968
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-92,0.7080389396811776,0.7025067934115934
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-93,0.3962864500956406,0.3668181500533016
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-94,0.7067666819517971,0.6896355436572456
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-95,0.0008312104802987799,0.09534788606266004
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-97,0.42935322886383076,0.41841413218256934
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,13-98,0.22324292800028211,-0.04609162950124482
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,14-14,0.21527556640486914,0.0492772129850808
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,14-15,0.14276930643846675,0.12306998535094005
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,14-16,-0.10397799063779993,-0.14728308187188482
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,14-17,-0.06416834119184352,-0.0668029671231312
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,14-18,-0.141176249427557,-0.1578728858332852
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,14-19,-0.17769341979115766,-0.201227449073248
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,14-45,0.30213583439504144,0.33663427187540834
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,14-46,0.08044100197952861,0.011003448794895922
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,14-47,0.07174994460548281,0.11017139342695503
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,14-48,0.796381636314333,0.7043053643521583
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,14-49,0.2590105938992291,0.24022709419564436
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,14-50,0.5609541541783184,0.5003446172890867
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,14-51,0.3228840366285688,0.3556594030097918
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,14-52,-0.06795410450452201,-0.06525853179089346
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,14-53,0.47003997057314867,0.27585688057540886
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,14-55,0.5021933591296521,0.506346244195764
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,14-56,0.474486026915475,0.48170370402549073
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,14-59,0.4103810403193244,0.3360322628573426
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,14-60,0.5642233172956241,0.5578774549002713
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,14-61,-0.2227105666811228,-0.07930400935273534
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,14-62,0.28354086742098594,0.19608516262378498
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,14-63,0.02538111034578154,-0.035503036114940906
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,14-68,0.21354251911504343,0.16935434263977725
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,14-69,0.20218615648518837,0.0903395683609465
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,15-2,-0.01540265971171487,0.007132266073404914
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,15-8,-0.02659896767197871,0.08147683781627162
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,16-7,0.1716949276635454,0.15433903509634989
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,16-9,0.05424717520255683,0.02571090074704516
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,16-13,0.07458008625744612,0.04866339918923538
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,16-20,0.022058592887174756,0.0696629826841291
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,16-21,0.31722304421920233,0.2620028861334199
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,16-24,0.5474551707161032,0.5231525372251296
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,16-30,0.021261742257321168,-0.037944032336142394
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,18-5,0.2169244659495517,0.17426072116440217
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,18-13,-0.16105055594292458,-0.0671689838709663
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,18-14,0.10673892642877818,0.03987461323017929
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,18-16,-0.13130190440232067,-0.06844406453134241
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,18-17,0.07612286444246594,-0.04138990192816322
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,18-18,0.024267911572500606,0.05557887634585311
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,18-19,-0.059745508601659295,-0.025727610410077664
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,18-20,-0.13530184649455373,-0.1122591739474463
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,18-22,-0.15867892790605226,-0.11060922834405329
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,18-23,0.26149450759655957,0.1523266483623356
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,18-24,-0.18239825942863633,-0.1585246787273766
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,18-28,-0.12494807199012553,-0.09563579143727316
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,18-29,0.0124498591355897,0.09336131688493939
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,18-30,-0.11156496100670923,-0.10255038888116712
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,18-37,0.12903027934190703,0.04610580483072667
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,21-0,-0.13180697241859415,-0.04415635436125237
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,21-2,0.03894129563173208,0.17253157370170183
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,21-4,-0.2845320665805334,-0.14760811336854301
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¾ depth,cls,block8,block17,21-14,-0.13354889473118814,-0.0936835530203857
RSA (MTL),CLIP ViT (B/32 → L/14),¾ depth,gap,block8,block17,1,0.03416763264019594,0.010558296550819178
RSA (MTL),CLIP ViT (B/32 → L/14),¾ depth,gap,block8,block17,2,0.01855307262577032,0.020059468748194965
RSA (MTL),CLIP ViT (B/32 → L/14),¾ depth,gap,block8,block17,3,0.03133315501066341,0.032229929755791635
RSA (MTL),CLIP ViT (B/32 → L/14),¾ depth,gap,block8,block17,4,0.037043908874164456,0.015865016569174932
RSA (MTL),CLIP ViT (B/32 → L/14),¾ depth,gap,block8,block17,5,0.019229602055506098,-0.009507451573029676
RSA (MTL),CLIP ViT (B/32 → L/14),¾ depth,gap,block8,block17,7,0.04925816778351826,0.03471840458242904
RSA (MTL),CLIP ViT (B/32 → L/14),¾ depth,gap,block8,block17,8,0.03455090755607251,0.008852710481254805
RSA (MTL),CLIP ViT (B/32 → L/14),¾ depth,gap,block8,block17,9,-0.017308177574858297,-0.014405129204328106
RSA (MTL),CLIP ViT (B/32 → L/14),¾ depth,gap,block8,block17,10,0.005412820202730336,0.009601005893475963
RSA (MTL),CLIP ViT (B/32 → L/14),¾ depth,gap,block8,block17,11,0.060167037964957,0.039632691835667255
RSA (MTL),CLIP ViT (B/32 → L/14),¾ depth,gap,block8,block17,12,0.011233287549628978,0.00646082995703322
RSA (MTL),CLIP ViT (B/32 → L/14),¾ depth,gap,block8,block17,13,0.2502456189546753,0.1677231933678865
RSA (MTL),CLIP ViT (B/32 → L/14),¾ depth,gap,block8,block17,14,0.15784415353848652,0.09832742724062622
RSA (MTL),CLIP ViT (B/32 → L/14),¾ depth,gap,block8,block17,15,-0.003436915903688696,0.0019204337958948902
RSA (MTL),CLIP ViT (B/32 → L/14),¾ depth,gap,block8,block17,16,0.0923664198724808,0.07458527675666918
