subject,unit,area,region,model,layer,r_obs,null_mean,null_sd,r_debiased,p_cell
3,29,preSMA,MFC,vgg16,fc7,-0.23563778543259345,-0.06802804178462839,0.14499578888744202,-0.16760974364796505,0.9108910891089109
3,29,preSMA,MFC,resnet50,avgpool,-0.25903883227937,-0.1353005400913659,0.1643950096268703,-0.12373829218800411,0.7623762376237624
3,29,preSMA,MFC,clip_vitb32,ln_post,-0.37348507252872637,-0.19131411593127587,0.16850643583266714,-0.1821709565974505,0.8811881188118812
3,29,preSMA,MFC,dinov2_small,block8,-0.36997305626233434,-0.1456700417986535,0.16240226087068424,-0.22430301446368084,0.9108910891089109
3,29,preSMA,MFC,baseline,category,-0.3217162220697818,-0.20656932869586317,0.1362371130869945,-0.11514689337391862,0.801980198019802
3,39,hippocampus,MTL,alexnet,fc6,0.12996617729659313,-0.03771341844541758,0.12667726230336931,0.16767959574201072,0.09900990099009901
3,39,hippocampus,MTL,vgg16,fc7,0.07813898481234138,-0.07905206480025616,0.15712573635924973,0.15719104961259756,0.15841584158415842
3,39,hippocampus,MTL,resnet50,avgpool,0.08259251728342784,-0.1522920315842088,0.17322668131713617,0.23488454886763663,0.09900990099009901
3,39,hippocampus,MTL,clip_vitb32,ln_post,0.1282476799106737,-0.17416034426214336,0.15632293411229317,0.3024080241728171,0.04950495049504951
3,39,hippocampus,MTL,dinov2_small,block8,0.23368183405551574,-0.17333508347458923,0.16440586852917463,0.40701691753010494,0.019801980198019802
3,39,hippocampus,MTL,baseline,category,0.2459792167423859,-0.15195957170491262,0.1980148065943667,0.3979387884472985,0.039603960396039604
4,8,amygdala,MTL,alexnet,fc6,-0.09240395605069254,-0.09497815721302363,0.17515034392468565,0.002574201162331091,0.4752475247524752
4,8,amygdala,MTL,vgg16,fc7,0.004692277679965783,-0.060684443695439336,0.13901387268260512,0.06537672137540512,0.2871287128712871
4,8,amygdala,MTL,resnet50,avgpool,-0.1137321022885665,-0.08703331149272919,0.15857863296910826,-0.026698790795837313,0.5544554455445545
4,8,amygdala,MTL,clip_vitb32,ln_post,-0.28786431431180204,-0.18137642921401656,0.17580695479301814,-0.10648788509778548,0.7227722772277227
4,8,amygdala,MTL,dinov2_small,block8,-0.2325844255700074,-0.2313709342642728,0.14420415679597995,-0.0012134913057346153,0.4752475247524752
4,8,amygdala,MTL,baseline,category,-0.33418444368300826,-0.2233326578216535,0.15380359456487636,-0.11085178586135475,0.7326732673267327
4,13,amygdala,MTL,alexnet,fc6,-0.17356353896855237,-0.11322131537368882,0.16921299330428125,-0.06034222359486355,0.6534653465346535
4,13,amygdala,MTL,vgg16,fc7,-0.029475943921342868,-0.048244673543033086,0.14496486777147102,0.018768729621690218,0.40594059405940597
4,13,amygdala,MTL,resnet50,avgpool,-0.30695540159081164,-0.14504110192234607,0.15716619734687567,-0.16191429966846557,0.8415841584158416
4,13,amygdala,MTL,clip_vitb32,ln_post,-0.09559841400852112,-0.19499610366235745,0.15680234779171046,0.09939768965383633,0.21782178217821782
4,13,amygdala,MTL,dinov2_small,block8,-0.12430833384161388,-0.16552082301577734,0.1757441990786231,0.04121248917416345,0.45544554455445546
4,13,amygdala,MTL,baseline,category,-0.2535606261863154,-0.2216884869149208,0.16922174183508246,-0.03187213927139462,0.5247524752475248
4,15,amygdala,MTL,alexnet,fc6,0.008575095077997474,-0.10271675364377933,0.17049015319311278,0.1112918487217768,0.26732673267326734
4,15,amygdala,MTL,vgg16,fc7,-0.056759925640065934,-0.052372769159568504,0.1552076550629896,-0.00438715648049743,0.5544554455445545
4,15,amygdala,MTL,resnet50,avgpool,-0.0592059009482728,-0.10951245129329346,0.1574486618789341,0.050306550345020656,0.37623762376237624
4,15,amygdala,MTL,clip_vitb32,ln_post,-0.21272048642785105,-0.21023725320077458,0.16044139837698632,-0.00248323322707647,0.43564356435643564
